order,species,taxonKey,frozen,tissue,buffer,tissUbuff
Rodentia,Ctenomys pearsoni,9867406,0,0,0,0
Rodentia,Ctenomys pearsoni,10261830,0,0,0,0
Rodentia,Ctenomys pearsoni,10421432,0,0,0,0
Rodentia,Ctenomys perrensi,2439617,0,0,0,0
Rodentia,Ctenomys perrensi,4263372,0,0,0,0
Rodentia,Ctenomys peruanus,2439642,0,0,0,0
Rodentia,Ctenomys pontifex,2439631,0,7,0,7
Rodentia,Ctenomys porteousi,2439619,0,0,0,0
Rodentia,Ctenomys pundti,4263380,0,0,0,0
Rodentia,Ctenomys rionegrensis,4263376,0,0,0,0
Rodentia,Ctenomys rionegrensis,10026220,0,0,0,0
Rodentia,Ctenomys roigi,4263417,0,0,0,0
Rodentia,Ctenomys saltarius,2439606,0,0,0,0
Rodentia,Ctenomys scagliai,4263399,0,0,0,0
Rodentia,Ctenomys sericeus,2439633,0,0,0,0
Rodentia,Ctenomys sociabilis,2439608,0,94,0,94
Rodentia,Ctenomys sociabilis,10270255,0,0,0,0
Rodentia,Ctenomys steinbachi,2439634,0,4,0,4
Rodentia,Ctenomys steinbachi,10851917,0,0,0,0
Rodentia,Ctenomys sylvanus,4263370,0,3,0,3
Rodentia,Ctenomys sylvanus,4263402,0,0,0,0
Rodentia,Ctenomys talarum,2439621,0,0,6,6
Rodentia,Ctenomys talarum,4263373,0,0,0,0
Rodentia,Ctenomys talarum,4263379,0,0,0,0
Rodentia,Ctenomys talarum,4263414,0,0,0,0
Rodentia,Ctenomys talarum,10676390,0,0,0,0
Rodentia,Ctenomys torquatus,2439610,0,0,9,9
Rodentia,Ctenomys tuconax,2439636,0,0,0,0
Rodentia,Ctenomys tucumanus,2439623,0,0,0,0
Rodentia,Ctenomys tulduco,4263381,0,0,0,0
Rodentia,Ctenomys validus,2439612,0,0,0,0
Rodentia,Ctenomys viperinus,4263367,0,0,0,0
Rodentia,Ctenomys yolandae,4263407,0,0,0,0
Rodentia,Cuniculus paca,2437587,0,0,4,4
Rodentia,Cuniculus paca,4263039,1,16,2,18
Rodentia,Cuniculus paca,5706512,0,2,1,2
Rodentia,Cuniculus paca,5706514,6,6,2,8
Rodentia,Cuniculus paca,5706517,0,0,1,1
Rodentia,Cuniculus paca,5706519,0,0,0,0
Rodentia,Cuniculus paca,9465246,0,0,0,0
Rodentia,Cuniculus paca,9924879,0,0,0,0
Rodentia,Cuniculus paca,10564600,0,0,0,0
Rodentia,Cuniculus taczanowskii,2437586,0,0,0,0
Rodentia,Cuniculus taczanowskii,5706515,0,1,1,2
Rodentia,Cuscomys ashaninka,4264786,0,0,0,0
Rodentia,Cynomys gunnisoni,2437236,7,114,0,114
Rodentia,Cynomys gunnisoni,4263568,0,14,85,99
Rodentia,Cynomys gunnisoni,7261527,0,8,62,70
Rodentia,Cynomys gunnisoni,9377171,0,0,0,0
Rodentia,Cynomys leucurus,2437233,0,31,1,32
Rodentia,Cynomys leucurus,10464598,0,0,0,0
Rodentia,Cynomys ludovicianus,2437232,2,19,4,23
Rodentia,Cynomys ludovicianus,4263570,0,179,16,189
Rodentia,Cynomys ludovicianus,4263571,0,19,20,21
Rodentia,Cynomys ludovicianus,10218908,0,0,0,0
Rodentia,Cynomys mexicanus,2437234,0,28,1,29
Rodentia,Cynomys parvidens,2437235,0,4,1,5
Rodentia,Cynomys socialis,8555147,0,0,0,0
Rodentia,Dacnomys millardi,2438329,0,2,0,2
Rodentia,Dacnomys millardi,7420402,0,0,0,0
Rodentia,Dacnomys millardi,10114817,0,0,0,0
Rodentia,Dactylomys boliviensis,2439798,0,9,2,11
Rodentia,Dactylomys dactylinus,2439800,0,5,1,6
Rodentia,Dactylomys dactylinus,4262988,0,0,0,0
Rodentia,Dactylomys dactylinus,4262989,0,0,0,0
Rodentia,Dactylomys dactylinus,4262990,0,0,0,0
Rodentia,Dactylomys dactylinus,10885790,0,0,0,0
Rodentia,Dactylomys peruanus,2439799,0,0,1,1
Rodentia,Dasymys alleni,4264904,0,2,104,104
Rodentia,Dasymys cabrali,4264903,0,0,0,0
Rodentia,Dasymys foxi,2438417,0,0,0,0
Rodentia,Dasymys incomtus,2438420,0,12,84,90
Rodentia,Dasymys incomtus,8410936,0,0,0,0
Rodentia,Dasymys incomtus,8744542,0,0,0,0
Rodentia,Dasymys montanus,2438418,0,8,7,8
Rodentia,Dasymys nudipes,2438416,0,0,0,0
Rodentia,Dasymys rufulus,2438419,0,2,52,53
Rodentia,Dasymys rwandae,4264902,0,5,87,87
Rodentia,Dasymys sua,4264905,0,19,21,22
Rodentia,Dasyprocta azarae,2437582,0,1,2,2
Rodentia,Dasyprocta azarae,6066812,0,0,0,0
Rodentia,Dasyprocta coibae,2437579,0,0,0,0
Rodentia,Dasyprocta cristata,8984909,0,0,0,0
Rodentia,Dasyprocta croconota,10696693,0,0,0,0
Rodentia,Dasyprocta fuliginosa,2437581,1,11,0,11
Rodentia,Dasyprocta fuliginosa,4264713,0,0,0,0
Rodentia,Dasyprocta fuliginosa,4264722,0,0,0,0
Rodentia,Dasyprocta guamara,2437578,0,0,0,0
Rodentia,Dasyprocta kalinowskii,2437574,0,0,0,0
Rodentia,Dasyprocta leporina,2437577,0,4,7,11
Rodentia,Dasyprocta leporina,4264707,0,0,0,0
Rodentia,Dasyprocta leporina,4264716,0,0,0,0
Rodentia,Dasyprocta leporina,4264729,0,0,0,0
Rodentia,Dasyprocta leporina,6066814,0,0,0,0
Rodentia,Dasyprocta leporina,7259297,0,0,0,0
Rodentia,Dasyprocta leporina,7735359,0,0,0,0
Rodentia,Dasyprocta leporina,8279958,0,0,3,3
Rodentia,Dasyprocta leporina,10564621,0,0,0,0
Rodentia,Dasyprocta mexicana,2437584,0,0,2,2
Rodentia,Dasyprocta prymnolopha,2437580,0,0,0,0
Rodentia,Dasyprocta punctata,2437576,0,2,1,3
Rodentia,Dasyprocta punctata,4264702,0,0,0,0
Rodentia,Dasyprocta punctata,4264703,0,0,0,0
Rodentia,Dasyprocta punctata,4264706,0,0,0,0
Rodentia,Dasyprocta punctata,4264708,0,0,0,0
Rodentia,Dasyprocta punctata,4264711,0,0,0,0
Rodentia,Dasyprocta punctata,4264712,0,0,0,0
Rodentia,Dasyprocta punctata,4264715,0,0,0,0
Rodentia,Dasyprocta punctata,4264717,0,0,1,1
Rodentia,Dasyprocta punctata,4264720,0,0,0,0
Rodentia,Dasyprocta punctata,4264721,0,0,0,0
Rodentia,Dasyprocta punctata,4264723,0,0,0,0
Rodentia,Dasyprocta punctata,4264724,0,1,0,1
Rodentia,Dasyprocta punctata,4264726,0,0,0,0
Rodentia,Dasyprocta punctata,4264728,0,0,0,0
Rodentia,Dasyprocta punctata,4264730,0,0,0,0
Rodentia,Dasyprocta punctata,7259298,1,1,6,6
Rodentia,Dasyprocta ruatanica,2437583,0,0,1,1
Rodentia,Dasyprocta variegata,10751699,0,0,0,0
Rodentia,Delanymys brooksi,2437678,0,11,21,23
Rodentia,Delomys altimontanus,8021064,0,0,0,0
Rodentia,Delomys dorsalis,2438532,0,72,2,72
Rodentia,Delomys dorsalis,4265160,0,1,0,1
Rodentia,Delomys dorsalis,10253404,0,0,0,0
Rodentia,Delomys dorsalis,10429993,0,0,0,0
Rodentia,Delomys sublineatus,2438531,0,30,0,30
Rodentia,Deltamys araucaria,9442985,0,0,0,0
Rodentia,Deltamys kempi,2437903,0,0,1,1
Rodentia,Deltamys kempi,4265101,0,0,0,0
Rodentia,Deltamys kempi,10620606,0,0,0,0
Rodentia,Dendromus insignis,5219772,0,31,70,84
Rodentia,Dendromus kahuziensis,5219776,0,0,0,0
Rodentia,Dendromus lachaisei,8868129,0,0,0,0
Rodentia,Dendromus lovati,5219768,0,1,1,2
Rodentia,Dendromus melanotis,5219775,0,12,96,102
Rodentia,Dendromus melanotis,8071352,0,0,0,0
Rodentia,Dendromus melanotis,9019867,0,0,0,0
Rodentia,Dendromus melanotis,9182741,0,0,0,0
Rodentia,Dendromus mesomelas,5219770,0,44,52,54
Rodentia,Dendromus mesomelas,8415080,0,0,0,0
Rodentia,Dendromus messorius,5219767,0,1,8,9
Rodentia,Dendromus messorius,8060197,0,0,0,0
Rodentia,Dendromus messorius,8816180,0,0,1,1
Rodentia,Dendromus mystacalis,5219774,0,13,73,80
Rodentia,Dendromus mystacalis,7508030,0,0,0,0
Rodentia,Dendromus mystacalis,7995767,0,0,0,0
Rodentia,Dendromus mystacalis,8337380,0,0,0,0
Rodentia,Dendromus mystacalis,8850131,0,0,1,1
Rodentia,Dendromus nyasae,5219771,0,0,0,0
Rodentia,Dendromus nyasae,5706524,0,14,4,14
Rodentia,Dendromus nyikae,5219769,0,31,0,31
Rodentia,Dendromus oreas,5219766,0,0,0,0
Rodentia,Dendromus pumilio,8751142,0,0,0,0
Rodentia,Dendromus pumilio,11172688,0,0,0,0
Rodentia,Dendromus ruppi,10803046,0,0,0,0
Rodentia,Dendromus vernayi,5219773,0,0,0,0
Rodentia,Dendroprionomys rousseloti,2438830,0,0,0,0
Rodentia,Deomys ferrugineus,2438901,0,11,417,422
Rodentia,Deomys ferrugineus,8929762,0,0,0,0
Rodentia,Dephomys defua,2437937,0,0,5,5
Rodentia,Dephomys defua,9880166,0,0,0,0
Rodentia,Dephomys eburneae,2437938,0,0,0,0
Rodentia,Dephomys eburneae,4264973,0,0,0,0
Rodentia,Desmodilliscus braueri,2437685,0,3,0,3
Rodentia,Desmodillus auricularis,2437723,0,28,12,40
Rodentia,Desmodillus auricularis,9055379,0,0,0,0
Rodentia,Desmomys harringtoni,2438879,0,1,0,1
Rodentia,Desmomys yaldeni,4264901,0,0,0,0
Rodentia,Dicrostonyx groenlandicus,2438391,82,232,1,233
Rodentia,Dicrostonyx groenlandicus,2438392,0,0,0,0
Rodentia,Dicrostonyx groenlandicus,2438393,0,0,0,0
Rodentia,Dicrostonyx groenlandicus,8720385,0,0,0,0
Rodentia,Dicrostonyx groenlandicus,9097066,0,0,0,0
Rodentia,Dicrostonyx groenlandicus,9104230,0,0,0,0
Rodentia,Dicrostonyx groenlandicus,10043057,0,0,0,0
Rodentia,Dicrostonyx hudsonius,2438389,0,5,1,5
Rodentia,Dicrostonyx hudsonius,10244965,0,0,0,0
Rodentia,Dicrostonyx hudsonius,10871723,0,0,0,0
Rodentia,Dicrostonyx nelsoni,2438383,0,0,0,0
Rodentia,Dicrostonyx nelsoni,2438390,0,0,0,0
Rodentia,Dicrostonyx nunatakensis,2438387,0,0,0,0
Rodentia,Dicrostonyx richardsoni,2438386,0,0,0,0
Rodentia,Dicrostonyx richardsoni,10641510,0,0,0,0
Rodentia,Dicrostonyx torquatus,2438384,9,26,0,26
Rodentia,Dicrostonyx torquatus,10819278,0,0,0,0
Rodentia,Dicrostonyx unalascensis,2438385,0,0,0,0
Rodentia,Dicrostonyx unalascensis,5786944,0,0,0,0
Rodentia,Dicrostonyx unalascensis,9001982,0,0,0,0
Rodentia,Dicrostonyx vinogradovi,2438388,0,0,0,0
Rodentia,Dinaromys bogdanovi,2438502,0,0,0,0
Rodentia,Dinaromys bogdanovi,8824211,0,0,0,0
Rodentia,Dinaromys bogdanovi,9064666,0,0,0,0
Rodentia,Dinomys branickii,2437612,0,12,2,14
Rodentia,Diomys crumpi,2438814,0,0,0,0
Rodentia,Diplomys labilis,2439803,0,1,0,1
Rodentia,Diplomys labilis,10818718,0,0,0,0
Rodentia,Diplomys rufodorsalis,5786579,0,0,0,0
Rodentia,Diplomys rufodorsalis,11082024,0,0,0,0
Rodentia,Diplothrix legata,5219877,0,0,0,0
Rodentia,Diplothrix legata,5706746,0,0,0,0
Rodentia,Dipodillus bottai,2437807,0,0,0,0
Rodentia,Dipodillus bottai,4264989,0,0,0,0
Rodentia,Dipodillus campestris,2437841,0,0,0,0
Rodentia,Dipodillus campestris,4264986,0,10,0,10
Rodentia,Dipodillus campestris,8842716,0,0,0,0
Rodentia,Dipodillus campestris,9153481,0,0,0,0
Rodentia,Dipodillus campestris,11049833,0,0,11,11
Rodentia,Dipodillus dasyurus,2437793,0,0,0,0
Rodentia,Dipodillus dasyurus,4264993,0,52,0,52
Rodentia,Dipodillus dasyurus,8264338,0,0,0,0
Rodentia,Dipodillus dasyurus,10733928,0,0,0,0
Rodentia,Dipodillus harwoodi,2437808,0,0,0,0
Rodentia,Dipodillus harwoodi,4264988,0,1,2,3
Rodentia,Dipodillus jamesi,2437831,0,0,0,0
Rodentia,Dipodillus lowei,4264992,0,0,0,0
Rodentia,Dipodillus mackilligini,4264987,0,0,0,0
Rodentia,Dipodillus maghrebi,4264981,0,0,0,0
Rodentia,Dipodillus rupicola,4264991,0,0,0,0
Rodentia,Dipodillus simoni,2437826,0,0,0,0
Rodentia,Dipodillus simoni,4264983,0,6,0,6
Rodentia,Dipodillus somalicus,4264984,0,0,0,0
Rodentia,Dipodillus somalicus,4828447,0,0,1,1
Rodentia,Dipodillus stigmonyx,2437798,0,0,0,0
Rodentia,Dipodillus stigmonyx,4264990,0,0,0,0
Rodentia,Dipodillus zakariai,4264982,0,0,0,0
Rodentia,Dipodomys agilis,2439534,0,73,14,87
Rodentia,Dipodomys agilis,4263218,0,80,1,81
Rodentia,Dipodomys agilis,7261492,0,108,8,116
Rodentia,Dipodomys agilis,10465834,0,0,0,0
Rodentia,Dipodomys californicus,2439546,0,16,0,16
Rodentia,Dipodomys californicus,4263191,0,7,0,7
Rodentia,Dipodomys californicus,4263199,0,0,1,1
Rodentia,Dipodomys californicus,7194075,0,56,0,56
Rodentia,Dipodomys californicus,9826848,0,0,0,0
Rodentia,Dipodomys compactus,2439520,0,1,0,1
Rodentia,Dipodomys compactus,4263166,0,41,3,44
Rodentia,Dipodomys compactus,7261487,0,0,3,3
Rodentia,Dipodomys compactus,10371991,0,0,0,0
Rodentia,Dipodomys deserti,2439535,2,126,40,155
Rodentia,Dipodomys deserti,4263224,0,0,1,1
Rodentia,Dipodomys deserti,4263233,0,0,0,0
Rodentia,Dipodomys deserti,4263241,0,0,0,0
Rodentia,Dipodomys deserti,7261493,0,110,21,131
Rodentia,Dipodomys deserti,10163246,0,0,0,0
Rodentia,Dipodomys elator,2439549,0,4,45,49
Rodentia,Dipodomys elator,10757471,0,0,0,0
Rodentia,Dipodomys gravipes,2439544,0,0,0,0
Rodentia,Dipodomys heermanni,2439536,0,37,1,37
Rodentia,Dipodomys heermanni,4263172,0,7,0,7
Rodentia,Dipodomys heermanni,4263181,0,2,0,2
Rodentia,Dipodomys heermanni,4263189,0,9,0,9
Rodentia,Dipodomys heermanni,4263231,0,10,3,13
Rodentia,Dipodomys heermanni,4263239,0,62,1,63
Rodentia,Dipodomys heermanni,4263251,0,8,0,8
Rodentia,Dipodomys heermanni,4263259,0,16,0,16
Rodentia,Dipodomys heermanni,6163506,0,0,4,4
Rodentia,Dipodomys heermanni,7194077,0,7,0,7
Rodentia,Dipodomys heermanni,10124473,0,0,0,0
Rodentia,Dipodomys ingens,2439550,0,24,4,28
Rodentia,Dipodomys merriami,2439518,0,0,0,0
Rodentia,Dipodomys merriami,2439521,23,1413,231,1622
Rodentia,Dipodomys merriami,2439532,0,0,1,1
Rodentia,Dipodomys merriami,4263169,0,1,0,1
Rodentia,Dipodomys merriami,4263170,0,0,2,2
Rodentia,Dipodomys merriami,4263177,0,31,0,31
Rodentia,Dipodomys merriami,4263179,0,1,3,4
Rodentia,Dipodomys merriami,4263185,0,0,0,0
Rodentia,Dipodomys merriami,4263187,0,12,0,12
Rodentia,Dipodomys merriami,4263194,0,0,0,0
Rodentia,Dipodomys merriami,4263196,0,0,0,0
Rodentia,Dipodomys merriami,4263203,0,122,339,461
Rodentia,Dipodomys merriami,4263209,0,0,10,10
Rodentia,Dipodomys merriami,4263214,0,0,0,0
Rodentia,Dipodomys merriami,4263221,0,0,0,0
Rodentia,Dipodomys merriami,4263229,0,2,0,2
Rodentia,Dipodomys merriami,4263237,0,0,0,0
Rodentia,Dipodomys merriami,4263244,0,0,0,0
Rodentia,Dipodomys merriami,4263250,0,7,0,7
Rodentia,Dipodomys merriami,4263257,0,8,1,9
Rodentia,Dipodomys merriami,6163521,0,5,0,5
Rodentia,Dipodomys merriami,7194076,1,560,208,765
Rodentia,Dipodomys merriami,8758462,0,0,0,0
Rodentia,Dipodomys merriami,10070182,0,0,0,0
Rodentia,Dipodomys merriami,10217678,0,0,0,0
Rodentia,Dipodomys microps,2439510,4,115,15,130
Rodentia,Dipodomys microps,4263168,0,0,0,0
Rodentia,Dipodomys microps,4263176,0,0,0,0
Rodentia,Dipodomys microps,4263184,0,123,26,149
Rodentia,Dipodomys microps,4263193,0,57,0,57
Rodentia,Dipodomys microps,4263207,0,0,0,0
Rodentia,Dipodomys microps,4263212,0,22,0,22
Rodentia,Dipodomys microps,4263219,0,8,0,8
Rodentia,Dipodomys microps,4263227,0,3,0,3
Rodentia,Dipodomys microps,4263235,0,3,0,3
Rodentia,Dipodomys microps,4263243,0,0,0,0
Rodentia,Dipodomys microps,4263254,0,0,0,0
Rodentia,Dipodomys microps,6163509,0,0,0,0
Rodentia,Dipodomys microps,7059257,0,27,0,27
Rodentia,Dipodomys microps,9916522,0,0,0,0
Rodentia,Dipodomys microps,10617362,0,0,0,0
Rodentia,Dipodomys nelsoni,2439545,0,33,4,37
Rodentia,Dipodomys nelsoni,10559388,0,0,0,0
Rodentia,Dipodomys nitratoides,2439524,0,17,1,18
Rodentia,Dipodomys nitratoides,6163515,0,53,3,56
Rodentia,Dipodomys nitratoides,6163517,0,7,0,7
Rodentia,Dipodomys nitratoides,7059259,0,30,14,44
Rodentia,Dipodomys ordii,2439541,12,1086,197,1278
Rodentia,Dipodomys ordii,4263167,0,52,1,53
Rodentia,Dipodomys ordii,4263171,0,0,0,0
Rodentia,Dipodomys ordii,4263173,0,8,0,8
Rodentia,Dipodomys ordii,4263175,0,0,0,0
Rodentia,Dipodomys ordii,4263180,0,0,0,0
Rodentia,Dipodomys ordii,4263182,0,64,37,101
Rodentia,Dipodomys ordii,4263183,0,0,0,0
Rodentia,Dipodomys ordii,4263188,0,0,0,0
Rodentia,Dipodomys ordii,4263190,0,0,0,0
Rodentia,Dipodomys ordii,4263192,0,2,0,2
Rodentia,Dipodomys ordii,4263197,0,8,38,46
Rodentia,Dipodomys ordii,4263198,1,2,11,12
Rodentia,Dipodomys ordii,4263200,0,1,0,1
Rodentia,Dipodomys ordii,4263204,0,0,0,0
Rodentia,Dipodomys ordii,4263205,0,4,0,4
Rodentia,Dipodomys ordii,4263210,0,0,0,0
Rodentia,Dipodomys ordii,4263211,0,0,0,0
Rodentia,Dipodomys ordii,4263216,0,0,0,0
Rodentia,Dipodomys ordii,4263217,0,0,0,0
Rodentia,Dipodomys ordii,4263223,0,6,7,10
Rodentia,Dipodomys ordii,4263225,0,0,3,3
Rodentia,Dipodomys ordii,4263232,0,0,15,15
Rodentia,Dipodomys ordii,4263234,0,0,0,0
Rodentia,Dipodomys ordii,4263240,0,0,0,0
Rodentia,Dipodomys ordii,4263242,0,0,0,0
Rodentia,Dipodomys ordii,4263246,0,7,11,18
Rodentia,Dipodomys ordii,4263248,0,1,0,1
Rodentia,Dipodomys ordii,4263252,0,0,0,0
Rodentia,Dipodomys ordii,4263253,0,16,0,16
Rodentia,Dipodomys ordii,4263258,0,0,0,0
Rodentia,Dipodomys ordii,4263260,0,0,0,0
Rodentia,Dipodomys ordii,7261488,0,8,292,300
Rodentia,Dipodomys ordii,10314238,0,0,0,0
Rodentia,Dipodomys ordii,10368802,0,0,0,0
Rodentia,Dipodomys ornatus,4263186,0,3,1,3
Rodentia,Dipodomys ornatus,7436169,0,1,0,1
Rodentia,Dipodomys panamintinus,2439513,0,44,7,51
Rodentia,Dipodomys panamintinus,4263215,0,228,4,232
Rodentia,Dipodomys panamintinus,4263222,0,70,3,73
Rodentia,Dipodomys panamintinus,4263230,0,49,9,58
Rodentia,Dipodomys panamintinus,4263238,0,0,0,0
Rodentia,Dipodomys panamintinus,7261491,0,59,0,59
Rodentia,Dipodomys panamintinus,10066984,0,0,0,0
Rodentia,Dipodomys phillipsii,2439519,0,30,18,30
Rodentia,Dipodomys phillipsii,4263178,0,0,0,0
Rodentia,Dipodomys phillipsii,4263195,0,0,1,1
Rodentia,Dipodomys phillipsii,7261489,0,0,1,1
Rodentia,Dipodomys phillipsii,10220853,0,0,0,0
Rodentia,Dipodomys phillipsii,10462614,0,0,0,0
Rodentia,Dipodomys simulans,2439533,0,31,19,50
Rodentia,Dipodomys simulans,4263249,0,0,1,1
Rodentia,Dipodomys simulans,7261494,0,0,0,0
Rodentia,Dipodomys spectabilis,2439531,1,97,15,112
Rodentia,Dipodomys spectabilis,4263201,0,0,0,0
Rodentia,Dipodomys spectabilis,4263208,0,1,2,3
Rodentia,Dipodomys spectabilis,4263213,0,1,0,1
Rodentia,Dipodomys spectabilis,4263220,0,0,0,0
Rodentia,Dipodomys spectabilis,4263228,0,8,58,66
Rodentia,Dipodomys spectabilis,7261490,0,0,2,2
Rodentia,Dipodomys spectabilis,9977232,0,0,0,0
Rodentia,Dipodomys stephensi,2439542,0,16,0,16
Rodentia,Dipodomys venustus,2439514,0,14,0,14
Rodentia,Dipodomys venustus,2439517,0,0,0,0
Rodentia,Dipodomys venustus,4263255,0,6,0,6
Rodentia,Dipodomys venustus,6163511,0,0,0,0
Rodentia,Dipodomys venustus,7059258,0,5,0,5
Rodentia,Dipus sagitta,2439463,2,103,2,104
Rodentia,Dipus sagitta,7516319,0,0,0,0
Rodentia,Dipus sagitta,8185721,0,0,0,0
Rodentia,Dipus sagitta,8346279,0,0,0,0
Rodentia,Dipus sagitta,8863730,0,0,0,0
Rodentia,Dipus sagitta,9130587,0,0,0,0
Rodentia,Dipus sagitta,9839161,0,0,0,0
Rodentia,Dipus sagitta,9961676,0,0,0,0
Rodentia,Dipus sagitta,10082441,0,0,0,0
Rodentia,Dipus sagitta,10205296,0,0,0,0
Rodentia,Dipus sagitta,10478240,0,0,0,0
Rodentia,Dipus sagitta,10601699,0,0,0,0
Rodentia,Distylomys burqinensis,11377640,0,0,0,0
Rodentia,Dolicavia minuscula,8482835,0,0,0,0
Rodentia,Dolichotis patagonum,2437619,0,0,11,11
Rodentia,Dolichotis patagonum,4263001,0,0,5,5
Rodentia,Dolichotis patagonum,7259322,0,0,0,0
Rodentia,Dolichotis patagonum,8838269,0,0,0,0
Rodentia,Dolichotis salinicola,2437618,0,11,4,14
Rodentia,Dremomys everetti,2437277,0,6,5,6
Rodentia,Dremomys everetti,10798166,0,0,0,0
Rodentia,Dremomys gularis,4263959,0,1,0,1
Rodentia,Dremomys lokriah,2437275,0,0,0,0
Rodentia,Dremomys lokriah,4263953,0,0,0,0
Rodentia,Dremomys lokriah,4263960,0,0,0,0
Rodentia,Dremomys lokriah,4263961,0,0,0,0
Rodentia,Dremomys lokriah,7261578,0,2,0,2
Rodentia,Dremomys pernyi,2437276,0,1,0,1
Rodentia,Dremomys pernyi,4263950,0,0,0,0
Rodentia,Dremomys pernyi,4263951,0,0,0,0
Rodentia,Dremomys pernyi,4263954,0,1,0,1
Rodentia,Dremomys pernyi,4263955,0,0,0,0
Rodentia,Dremomys pernyi,4263962,0,4,0,4
Rodentia,Dremomys pernyi,4263963,0,0,0,0
Rodentia,Dremomys pernyi,8820797,0,0,0,0
Rodentia,Dremomys pernyi,9217995,0,0,0,0
Rodentia,Dremomys pernyi,10629049,0,0,0,0
Rodentia,Dremomys pernyi,10730942,0,0,0,0
Rodentia,Dremomys pyrrhomerus,2437274,0,0,0,0
Rodentia,Dremomys pyrrhomerus,4263956,0,0,0,0
Rodentia,Dremomys pyrrhomerus,7261579,0,1,0,1
Rodentia,Dremomys pyrrhomerus,10717333,0,0,0,0
Rodentia,Dremomys rufigenis,2437278,4,6,0,6
Rodentia,Dremomys rufigenis,4263952,0,0,0,0
Rodentia,Dremomys rufigenis,4263957,0,0,0,0
Rodentia,Dremomys rufigenis,4263958,0,0,0,0
Rodentia,Dremomys rufigenis,4263966,0,0,0,0
Rodentia,Dremomys rufigenis,7261577,0,0,0,0
Rodentia,Dremomys rufigenis,9988794,0,0,0,0
Rodentia,Dremomys rufigenis,10299443,0,0,0,0
Rodentia,Drymoreomys albimaculatus,10796151,0,4,0,4
Rodentia,Dryomys laniger,2439686,0,0,0,0
Rodentia,Dryomys niethammeri,4262920,0,0,0,0
Rodentia,Dryomys nitedula,2439688,1,16,51,59
Rodentia,Dryomys nitedula,8071246,0,0,0,0
Rodentia,Dryomys nitedula,8938106,0,0,0,0
Rodentia,Dryomys nitedula,9015923,0,0,0,0
Rodentia,Dryomys nitedula,9067442,0,0,0,0
Rodentia,Dryomys nitedula,9126569,0,0,0,0
Rodentia,Dryomys nitedula,9171248,0,0,0,0
Rodentia,Dryomys nitedula,10185260,0,0,0,0
Rodentia,Dryomys nitedula,10498302,0,0,0,0
Rodentia,Echimys chrysurus,5219927,0,4,2,6
Rodentia,Echimys chrysurus,10550935,0,0,0,0
Rodentia,Echimys guianae,9241037,0,0,4,4
Rodentia,Echimys saturnus,5219924,0,0,0,0
Rodentia,Echimys saturnus,9911300,0,0,0,0
Rodentia,Echimys semivillosus,5219920,0,0,0,0
Rodentia,Echimys vieirai,5786580,0,0,0,0
Rodentia,Echinoprocta rufescens,2437596,0,0,0,0
Rodentia,Echinoprocta rufescens,11056981,0,0,0,0
Rodentia,Echiothrix centrosa,4264820,0,0,0,0
Rodentia,Echiothrix leucura,2438047,0,3,0,3
Rodentia,Elasmodontomys obliquus,2439714,0,0,0,0
Rodentia,Eligmodontia arizonae,4973302,0,0,0,0
Rodentia,Eligmodontia bolsonensis,7790068,0,28,4,32
Rodentia,Eligmodontia dunaris,8308575,0,0,0,0
Rodentia,Eligmodontia hirtipes,8023695,0,9,0,9
Rodentia,Eligmodontia hirtipes,8231515,0,0,0,0
Rodentia,Eligmodontia moreni,5219751,0,152,18,153
Rodentia,Eligmodontia morgani,5219749,0,98,16,104
Rodentia,Eligmodontia puerulus,5219752,0,77,4,79
Rodentia,Eligmodontia puerulus,8966551,0,0,0,0
Rodentia,Eligmodontia typus,5219750,0,196,80,232
Rodentia,Eligmodontia typus,8223028,0,0,0,0
Rodentia,Eliomys melanurus,2439684,2,1,0,1
Rodentia,Eliomys munbyanus,4262915,0,0,0,0
Rodentia,Eliomys quercinus,2439683,0,7,65,72
Rodentia,Eliomys quercinus,8307820,0,0,0,0
Rodentia,Eliomys quercinus,8788821,0,0,22,22
Rodentia,Eliomys quercinus,8856866,0,0,0,0
Rodentia,Eliomys quercinus,8889205,0,0,2,2
Rodentia,Eliomys quercinus,9038678,0,0,0,0
Rodentia,Eliomys quercinus,9062107,0,0,0,0
Rodentia,Eliomys quercinus,9194443,0,0,0,0
Rodentia,Eliomys quercinus,9362567,0,0,0,0
Rodentia,Eliurus antsingy,4263424,0,4,0,4
Rodentia,Eliurus carletoni,10712421,0,12,0,12
Rodentia,Eliurus ellermani,4263423,0,0,0,0
Rodentia,Eliurus grandidieri,4263421,0,3,0,3
Rodentia,Eliurus majori,2438529,0,8,0,8
Rodentia,Eliurus minor,2438527,1,26,1,27
Rodentia,Eliurus myoxinus,2438525,0,12,2,14
Rodentia,Eliurus penicillatus,2438528,0,0,0,0
Rodentia,Eliurus petteri,4263422,0,1,1,1
Rodentia,Eliurus tanala,2438526,0,14,1,14
Rodentia,Eliurus webbi,2438524,0,14,0,14
Rodentia,Ellobius alaicus,2438761,0,0,0,0
Rodentia,Ellobius fuscocapillus,2438759,0,0,0,0
Rodentia,Ellobius lutescens,2438762,0,0,0,0
Rodentia,Ellobius lutescens,7544518,0,0,0,0
Rodentia,Ellobius talpinus,2438760,0,0,0,0
Rodentia,Ellobius talpinus,8770185,0,0,0,0
