order,species,frozen,tissue,buffer
Rodentia,Hylopetes phayrei,0,0,0
Rodentia,Hylopetes platyurus,0,0,0
Rodentia,Hylopetes sagitta,0,0,0
Rodentia,Hylopetes sipora,0,0,0
Rodentia,Hylopetes spadiceus,0,0,0
Rodentia,Hylopetes winstoni,0,0,0
Rodentia,Hyomys dammermani,0,0,0
Rodentia,Hyomys goliath,0,0,0
Rodentia,Hyorhinomys stuempkei,0,3,0
Rodentia,Hyosciurus heinrichi,0,0,0
Rodentia,Hyosciurus ileile,0,2,0
Rodentia,Hyperacrius fertilis,0,0,0
Rodentia,Hyperacrius wynnei,0,0,0
Rodentia,Hypnomys morpheus,0,0,0
Rodentia,Hypogeomys antimena,0,0,0
Rodentia,Hystrix africaeaustralis,0,5,0
Rodentia,Hystrix brachyura,0,1,0
Rodentia,Hystrix crassispinis,0,0,0
Rodentia,Hystrix cristata,2,10,0
Rodentia,Hystrix indica,0,82,0
Rodentia,Hystrix javanica,0,0,0
Rodentia,Hystrix pumila,0,0,0
Rodentia,Hystrix sumatrae,0,0,0
Rodentia,Ichthyomys hydrobates,0,0,0
Rodentia,Ichthyomys pittieri,0,0,0
Rodentia,Ichthyomys stolzmanni,0,0,0
Rodentia,Ichthyomys tweedii,0,0,0
Rodentia,Ictidomys mexicanus,0,21,1
Rodentia,Ictidomys parvidens,0,114,0
Rodentia,Ictidomys tridecemlineatus,4,505,11
Rodentia,Idiurus macrotis,0,0,0
Rodentia,Idiurus zenkeri,0,0,1
Rodentia,Iomys horsfieldii,0,0,0
Rodentia,Iomys sipora,0,0,0
Rodentia,Irenomys tarsalis,0,34,0
Rodentia,Ischyromys typus,0,0,0
Rodentia,Isolobodon portoricensis,0,0,0
Rodentia,Isothrix barbarabrownae,0,0,0
Rodentia,Isothrix bistriata,1,35,0
Rodentia,Isothrix negrensis,0,0,0
Rodentia,Isothrix pagurus,0,0,0
Rodentia,Isothrix sinnamariensis,0,0,0
Rodentia,Issiodoromys pauffiensis,0,0,0
Rodentia,Isthmomys flavidus,0,0,0
Rodentia,Isthmomys pirrensis,0,5,0
Rodentia,Jacobsomys verdensis,0,0,0
Rodentia,Jaculus blanfordi,0,7,0
Rodentia,Jaculus jaculus,1,25,13
Rodentia,Jaculus orientalis,0,2,0
Rodentia,Jaculus thaleri,0,0,0
Rodentia,Jaywilsonomys ojinagaensis,0,0,0
Rodentia,Jaywilsonomys pintoensis,0,0,0
Rodentia,Juliomys ossitenuis,0,2,0
Rodentia,Juliomys pictipes,0,13,0
Rodentia,Juliomys ximenezi,0,0,0
Rodentia,Juscelinomys huanchacae,0,5,0
Rodentia,Kadarsanomys sodyi,0,0,0
Rodentia,Kannabateomys amblyonyx,0,0,0
Rodentia,Kerodon acrobata,0,0,0
Rodentia,Kerodon rupestris,0,0,0
Rodentia,Komodomys rintjanus,0,0,0
Rodentia,Kowalskia polonica,0,0,0
Rodentia,Kunsia fronto,0,0,0
Rodentia,Kunsia tomentosus,0,2,0
Rodentia,Lagidium peruanum,0,4,0
Rodentia,Lagidium viscacia,1,2,0
Rodentia,Lagidium wolffsohni,0,0,0
Rodentia,Lagostomus crassus,0,0,0
Rodentia,Lagostomus maximus,0,3,0
Rodentia,Lagurus lagurus,0,0,0
Rodentia,Lagurus pannonicus,0,0,0
Rodentia,Lamottemys okuensis,0,0,0
Rodentia,Laonastes aenigmamus,0,0,0
Rodentia,Lariscus hosei,0,4,2
Rodentia,Lariscus insignis,0,6,0
Rodentia,Lariscus niobe,0,0,0
Rodentia,Lariscus obscurus,0,4,0
Rodentia,Lasiopodomys brandtii,0,29,0
Rodentia,Lasiopodomys mandarinus,0,1,0
Rodentia,Leggadina forresti,166,201,63
Rodentia,Leggadina lakedownensis,0,0,0
Rodentia,Lemmiscus curtatus,3,110,1
Rodentia,Lemmus amurensis,0,0,0
Rodentia,Lemmus lemmus,12,94,45
Rodentia,Lemmus sibiricus,1,59,0
Rodentia,Lemmus trimucronatus,80,544,11
Rodentia,Lemniscomys barbarus,0,1,0
Rodentia,Lemniscomys bellieri,0,0,0
Rodentia,Lemniscomys griselda,0,0,0
Rodentia,Lemniscomys hoogstraali,0,0,0
Rodentia,Lemniscomys linulus,0,0,0
Rodentia,Lemniscomys macculus,0,0,0
Rodentia,Lemniscomys mittendorfi,0,0,0
Rodentia,Lemniscomys rosalia,0,134,0
Rodentia,Lemniscomys roseveari,0,0,0
Rodentia,Lemniscomys striatus,0,231,7
Rodentia,Lemniscomys zebra,0,6,0
Rodentia,Lenomys meyeri,0,9,0
Rodentia,Lenothrix canus,0,0,0
Rodentia,Lenoxus apicalis,0,11,0
Rodentia,Leopoldamys ciliatus,0,0,0
Rodentia,Leopoldamys edwardsi,9,39,0
Rodentia,Leopoldamys neilli,0,0,0
Rodentia,Leopoldamys revertens,0,0,0
Rodentia,Leopoldamys sabanus,0,37,3
Rodentia,Leopoldamys siporanus,0,0,0
Rodentia,Leporillus apicalis,0,0,0
Rodentia,Leporillus conditor,322,633,33
Rodentia,Leptomys arfakensis,0,0,0
Rodentia,Leptomys elegans,0,0,0
Rodentia,Leptomys ernstmayri,0,0,0
Rodentia,Leptomys paulus,0,0,0
Rodentia,Leptomys signatus,0,0,0
Rodentia,Limnomys bryophilus,0,2,0
Rodentia,Limnomys sibuanus,0,3,0
Rodentia,Liomys adspersus,0,704,0
Rodentia,Liomys irroratus,15,600,1
Rodentia,Liomys pictus,3,358,0
Rodentia,Liomys salvini,1,84,42
Rodentia,Liomys spectabilis,0,1,0
Rodentia,Loncheres paleacea,0,0,0
Rodentia,Loncheres punctatus,0,0,0
Rodentia,Lonchothrix emiliae,0,0,0
Rodentia,Lophiomys imhausi,0,2,0
Rodentia,Lophuromys angolensis,0,17,0
Rodentia,Lophuromys ansorgei,0,0,0
Rodentia,Lophuromys aquilus,0,333,8
Rodentia,Lophuromys brevicaudus,0,0,0
Rodentia,Lophuromys brunneus,0,0,0
Rodentia,Lophuromys chercherensis,0,0,0
Rodentia,Lophuromys chrysopus,0,0,0
Rodentia,Lophuromys dieterleni,0,0,0
Rodentia,Lophuromys dudui,0,0,0
Rodentia,Lophuromys eisentrauti,0,0,0
Rodentia,Lophuromys flavopunctatus,0,28,7
Rodentia,Lophuromys huttereri,0,0,0
Rodentia,Lophuromys kilonzoi,0,92,0
Rodentia,Lophuromys luteogaster,0,2,0
Rodentia,Lophuromys machangui,0,40,0
Rodentia,Lophuromys makundii,0,3,0
Rodentia,Lophuromys medicaudatus,0,1,0
Rodentia,Lophuromys melanonyx,0,0,2
Rodentia,Lophuromys menageshae,0,0,0
Rodentia,Lophuromys nudicaudus,0,0,0
Rodentia,Lophuromys rahmi,0,12,0
Rodentia,Lophuromys roseveari,0,0,0
Rodentia,Lophuromys sabunii,0,31,0
Rodentia,Lophuromys sikapusi,0,13,1
Rodentia,Lophuromys simensis,0,9,0
Rodentia,Lophuromys stanleyi,0,0,0
Rodentia,Lophuromys verhageni,0,24,0
Rodentia,Lophuromys woosnami,0,108,1
Rodentia,Lophuromys zena,0,30,0
Rodentia,Lorentzimys nouhuysi,0,1,0
Rodentia,Loxodontomys micropus,0,182,0
Rodentia,Loxodontomys pikumche,0,0,0
Rodentia,Lundomys molitor,0,0,0
Rodentia,Macrotarsomys bastardi,0,1,29
Rodentia,Macrotarsomys ingens,0,0,0
Rodentia,Macruromys elegans,0,0,0
Rodentia,Macruromys major,0,0,0
Rodentia,Madromys blanfordi,0,0,0
Rodentia,Makalata didelphoides,8,17,1
Rodentia,Makalata grandis,0,0,0
Rodentia,Makalata macrura,0,7,0
Rodentia,Makalata occasius,0,0,0
Rodentia,Makalata rhipidura,1,1,0
Rodentia,Malacomys cansdalei,0,0,0
Rodentia,Malacomys edwardsi,0,0,0
Rodentia,Malacomys longipes,0,33,3
Rodentia,Malacothrix typica,0,0,0
Rodentia,Mallomys aroaensis,0,0,0
Rodentia,Mallomys gunung,0,0,0
Rodentia,Mallomys istapantap,0,0,0
Rodentia,Mallomys rothschildi,0,0,0
Rodentia,Malpaisomys insularis,0,0,0
Rodentia,Mammelomys lanosus,0,0,0
Rodentia,Mammelomys rattoides,0,0,0
Rodentia,Maquiamys praecursor,0,0,0
Rodentia,Marfilomys aewoodi,0,0,0
Rodentia,Margaretamys beccarii,0,1,0
Rodentia,Margaretamys christinae,0,0,0
Rodentia,Margaretamys elegans,0,1,0
Rodentia,Margaretamys parvus,0,0,0
Rodentia,Marmota baibacina,2,2,0
Rodentia,Marmota bobak,0,0,1
Rodentia,Marmota broweri,0,6,0
Rodentia,Marmota caligata,41,66,2
Rodentia,Marmota camtschatica,0,0,0
Rodentia,Marmota caudata,0,0,0
Rodentia,Marmota flaviventris,0,14,0
Rodentia,Marmota himalayana,0,0,0
Rodentia,Marmota kastschenkoi,0,0,0
Rodentia,Marmota marmota,0,0,0
Rodentia,Marmota menzbieri,0,0,0
Rodentia,Marmota monax,9,36,27
Rodentia,Marmota olympus,0,2,0
Rodentia,Marmota sibirica,0,4,0
Rodentia,Marmota vancouverensis,0,0,0
Rodentia,Massoutiera mzabi,0,0,0
Rodentia,Mastacomys fuscus,44,26,56
Rodentia,Mastomys awashensis,0,0,0
Rodentia,Mastomys coucha,0,59,1
Rodentia,Mastomys erythroleucus,0,39,0
Rodentia,Mastomys huberti,0,0,0
Rodentia,Mastomys kollmannspergeri,0,0,0
Rodentia,Mastomys natalensis,0,975,20
Rodentia,Mastomys pernanus,0,1,0
Rodentia,Mastomys shortridgei,0,0,0
Rodentia,Maxomys alticola,0,4,0
Rodentia,Maxomys baeodon,0,0,0
Rodentia,Maxomys bartelsii,0,20,0
Rodentia,Maxomys dollmani,0,4,0
Rodentia,Maxomys hellwaldii,0,43,0
Rodentia,Maxomys hylomyoides,0,2,0
Rodentia,Maxomys inas,0,0,0
Rodentia,Maxomys inflatus,0,0,0
Rodentia,Maxomys moi,0,0,0
Rodentia,Maxomys musschenbroekii,0,172,0
Rodentia,Maxomys ochraceiventer,0,4,0
Rodentia,Maxomys pagensis,0,0,0
Rodentia,Maxomys panglima,0,12,0
Rodentia,Maxomys rajah,0,40,7
Rodentia,Maxomys surifer,4,85,1
Rodentia,Maxomys tajuddinii,0,0,0
Rodentia,Maxomys wattsi,0,1,0
Rodentia,Maxomys whiteheadi,0,66,5
Rodentia,Megacricetodon yei,0,0,0
Rodentia,Megadendromus nikolausi,0,0,0
Rodentia,Megadontomys cryophilus,0,35,0
Rodentia,Megadontomys nelsoni,0,18,0
Rodentia,Megadontomys thomasi,0,86,0
Rodentia,Megalomys camerhogne,0,0,0
Rodentia,Megalomys desmarestii,0,0,0
Rodentia,Megaoryzomys curioi,0,0,0
Rodentia,Melanomys caliginosus,0,168,99
Rodentia,Melanomys chrysomelas,0,0,0
Rodentia,Melanomys robustulus,0,0,0
Rodentia,Melanomys zunigae,0,0,0
Rodentia,Melasmothrix naso,0,2,0
Rodentia,Melomys aerosus,0,0,0
Rodentia,Melomys bannisteri,0,0,0
Rodentia,Melomys bougainville,1,0,0
Rodentia,Melomys burtoni,269,304,44
Rodentia,Melomys capensis,21,21,3
Rodentia,Melomys cervinipes,8,40,18
Rodentia,Melomys cooperae,0,0,0
Rodentia,Melomys dollmani,0,0,0
Rodentia,Melomys fraterculus,0,0,0
Rodentia,Melomys fulgens,0,0,0
Rodentia,Melomys leucogaster,0,1,0
Rodentia,Melomys lutillus,0,0,0
Rodentia,Melomys matambuai,0,0,0
Rodentia,Melomys paveli,0,0,0
Rodentia,Melomys rubicola,7,7,0
Rodentia,Melomys rufescens,0,17,0
Rodentia,Menetes berdmorei,0,2,0
Rodentia,Meriones arimalius,0,0,0
Rodentia,Meriones chengi,0,0,0
Rodentia,Meriones crassus,2,15,0
Rodentia,Meriones grandis,0,0,0
Rodentia,Meriones hurrianae,0,0,0
Rodentia,Meriones libycus,0,14,0
Rodentia,Meriones meridianus,6,193,0
Rodentia,Meriones persicus,0,25,0
Rodentia,Meriones rex,0,0,0
Rodentia,Meriones sacramenti,0,34,0
Rodentia,Meriones shawi,0,4,0
Rodentia,Meriones tamariscinus,0,17,0
Rodentia,Meriones tristrami,1,30,0
Rodentia,Meriones unguiculatus,2,125,2
Rodentia,Meriones vinogradovi,0,0,0
Rodentia,Meriones zarudnyi,0,0,0
Rodentia,Mesembriomys gouldii,4,5,17
Rodentia,Mesembriomys macrurus,2,4,5
Rodentia,Mesocapromys angelcabrerai,0,0,0
Rodentia,Mesocapromys auritus,0,0,0
Rodentia,Mesocapromys melanurus,0,1,2
Rodentia,Mesocapromys nanus,0,1,0
Rodentia,Mesocricetus auratus,0,1,0
Rodentia,Mesocricetus brandti,0,0,0
Rodentia,Mesocricetus newtoni,0,0,0
Rodentia,Mesocricetus raddei,0,0,0
Rodentia,Mesomys hispidus,2,122,6
Rodentia,Mesomys leniceps,0,0,0
Rodentia,Mesomys occultus,0,4,0
Rodentia,Mesomys stimulax,0,1,0
Rodentia,Micaelamys granti,0,0,0
Rodentia,Micaelamys namaquensis,0,141,6
Rodentia,Microakodontomys transitorius,0,0,0
Rodentia,Microcavia australis,0,18,0
Rodentia,Microcavia niata,0,3,0
Rodentia,Microcavia shiptoni,0,3,0
Rodentia,Microdillus peeli,0,0,0
Rodentia,Microdipodops megacephalus,0,702,0
Rodentia,Microdipodops pallidus,0,488,0
Rodentia,Microhydromys richardsoni,0,0,0
Rodentia,Micromys minutus,0,66,0
Rodentia,Microryzomys altissimus,0,56,0
Rodentia,Microryzomys minutus,0,63,1
Rodentia,Microsciurus alfari,0,1,0
Rodentia,Microsciurus flaviventer,3,27,0
Rodentia,Microsciurus manarius,0,0,0
Rodentia,Microsciurus mimulus,0,0,0
Rodentia,Microsciurus santanderensis,0,1,0
Rodentia,Microtus abbreviatus,0,15,0
Rodentia,Microtus agrestis,7,230,64
Rodentia,Microtus anatolicus,0,0,0
Rodentia,Microtus arvalis,0,116,0
Rodentia,Microtus bavaricus,0,0,0
Rodentia,Microtus breweri,0,0,8
Rodentia,Microtus cabrerae,0,0,0
Rodentia,Microtus californicus,16,1881,9
Rodentia,Microtus canicaudus,0,4,1
Rodentia,Microtus chrotorrhinus,0,9,2
Rodentia,Microtus clarkei,0,0,0
Rodentia,Microtus daghestanicus,0,0,0
Rodentia,Microtus deceitensis,0,0,0
Rodentia,Microtus dogramacii,0,0,0
Rodentia,Microtus duodecimcostatus,0,1,0
Rodentia,Microtus evoronensis,0,0,0
Rodentia,Microtus felteni,0,0,0
Rodentia,Microtus fortis,0,74,0
Rodentia,Microtus gerbei,0,0,0
Rodentia,Microtus gregalis,74,145,0
Rodentia,Microtus guatemalensis,0,5,0
Rodentia,Microtus guentheri,0,7,0
Rodentia,Microtus ilaeus,0,21,0
Rodentia,Microtus irani,0,0,0
Rodentia,Microtus kikuchii,0,76,0
Rodentia,Microtus lavernedii,0,0,0
Rodentia,Microtus levis,0,69,0
Rodentia,Microtus liechtensteini,0,0,0
Rodentia,Microtus limnophilus,0,3,0
Rodentia,Microtus longicaudus,29,1909,29
Rodentia,Microtus lusitanicus,0,0,0
Rodentia,Microtus majori,0,0,0
Rodentia,Microtus maximowiczii,0,84,0
Rodentia,Microtus mexicanus,5,325,0
Rodentia,Microtus middendorffi,0,11,0
Rodentia,Microtus miurus,105,1130,62
Rodentia,Microtus mongolicus,0,69,0
Rodentia,Microtus montanus,11,563,16
Rodentia,Microtus montebelli,0,0,0
Rodentia,Microtus multiplex,0,0,0
Rodentia,Microtus oaxacensis,0,3,0
Rodentia,Microtus ochrogaster,54,583,2
Rodentia,Microtus oeconomus,355,4017,117
Rodentia,Microtus oregoni,11,169,9
Rodentia,Microtus paradoxus,0,0,0
Rodentia,Microtus pennsylvanicus,427,4238,315
Rodentia,Microtus pinetorum,28,554,9
Rodentia,Microtus qazvinensis,0,0,0
Rodentia,Microtus quasiater,0,1,1
Rodentia,Microtus richardsoni,1,23,0
Rodentia,Microtus sachalinensis,0,0,0
Rodentia,Microtus savii,0,0,0
Rodentia,Microtus schelkovnikovi,0,1,0
Rodentia,Microtus socialis,0,18,0
Rodentia,Microtus subterraneus,0,0,0
Rodentia,Microtus tatricus,0,0,0
Rodentia,Microtus thomasi,0,0,0
Rodentia,Microtus townsendii,1,25,0
Rodentia,Microtus transcaspicus,0,0,0
Rodentia,Microtus umbrosus,0,5,0
Rodentia,Microtus xanthognathus,106,1240,2
Rodentia,Millardia gleadowi,0,0,0
Rodentia,Millardia kathleenae,0,0,0
Rodentia,Millardia kondana,0,0,0
Rodentia,Millardia meltada,0,0,0
Rodentia,Mindomys hammondi,0,0,0
Rodentia,Monticolomys koopmani,0,1,0
Rodentia,Muriculus imberbis,0,1,0
Rodentia,Mus aguti,0,0,0
Rodentia,Mus baoulei,0,0,0
Rodentia,Mus booduga,0,0,0
Rodentia,Mus bufo,0,40,0
Rodentia,Mus callewaerti,0,0,0
Rodentia,Mus caroli,9,12,0
Rodentia,Mus castaneus,0,0,0
Rodentia,Mus cervicolor,0,9,0
Rodentia,Mus cookii,0,1,0
Rodentia,Mus crociduroides,0,0,0
Rodentia,Mus cypriacus,0,0,0
Rodentia,Mus famulus,0,1,0
Rodentia,Mus fernandoni,0,0,0
Rodentia,Mus fragilicauda,0,0,0
Rodentia,Mus goundae,0,0,0
Rodentia,Mus haussa,0,0,0
Rodentia,Mus indutus,0,12,1
Rodentia,Mus leptosoma,0,0,0
Rodentia,Mus macedonicus,0,28,0
Rodentia,Mus mahomet,0,15,0
Rodentia,Mus mattheyi,0,0,0
Rodentia,Mus mayori,0,0,0
Rodentia,Mus minutoides,0,116,1
Rodentia,Mus musculoides,0,304,12
Rodentia,Mus musculoides-minutoides,0,0,0
Rodentia,Mus musculus,205,3684,1007
Rodentia,Mus neavei,0,73,1
Rodentia,Mus nigrita,0,0,0
Rodentia,Mus nitidulus,0,0,0
Rodentia,Mus oubanguii,0,0,0
Rodentia,Mus pahari,0,1,0
Rodentia,Mus phillipsi,0,0,0
Rodentia,Mus platythrix,0,0,0
Rodentia,Mus saxicola,0,1,0
Rodentia,Mus setulosus,0,5,0
Rodentia,Mus setzeri,0,0,0
Rodentia,Mus shortridgei,0,0,0
Rodentia,Mus sorella,0,0,0
Rodentia,Mus spicilegus,6,56,21
Rodentia,Mus spretus,2,78,0
Rodentia,Mus tenellus,0,0,0
Rodentia,Mus terraereginae,0,0,0
Rodentia,Mus terricolor,0,4,0
Rodentia,Mus tomentosus,0,0,0
Rodentia,Mus triton,0,455,0
Rodentia,Mus vulcani,0,0,0
Rodentia,Mus vulpinus,0,0,0
Rodentia,Muscardinus avellanarius,0,8,2
Rodentia,Muscardinus dacicus,0,0,0
Rodentia,Musseromys anacuao,0,0,0
Rodentia,Musseromys beneficus,0,0,0
Rodentia,Musseromys inopinatus,0,0,0
Rodentia,Mylomys cuninghamei,0,0,2
Rodentia,Mylomys dybowskii,0,0,0
Rodentia,Myocastor coypus,3,73,0
Rodentia,Myodes andersoni,0,0,0
Rodentia,Myodes californicus,0,160,2
Rodentia,Myodes centralis,0,22,0
Rodentia,Myodes gapperi,363,2991,77
Rodentia,Myodes glareolus,126,785,314
Rodentia,Myodes imaizumii,0,0,0
Rodentia,Myodes regulus,0,0,0
Rodentia,Myodes rex,0,4,0
Rodentia,Myodes rufocanus,107,645,22
Rodentia,Myodes rutilus,765,10053,382
Rodentia,Myodes shanseius,0,0,0
Rodentia,Myodes smithii,0,0,0
Rodentia,Myomimus personatus,0,0,0
Rodentia,Myomimus roachi,0,0,0
Rodentia,Myomimus setzeri,0,0,0
Rodentia,Myomyscus angolensis,0,0,0
Rodentia,Myomyscus brockmani,0,0,0
Rodentia,Myomyscus verreauxii,0,0,0
Rodentia,Myomyscus yemeni,0,0,0
Rodentia,Myoprocta acouchy,1,10,0
Rodentia,Myoprocta pratti,3,9,0
Rodentia,Myopus schisticolor,1,60,2
Rodentia,Myosciurus pumilio,0,0,0
Rodentia,Myospalax aspalax,0,2,0
Rodentia,Myospalax myospalax,0,1,0
Rodentia,Myospalax psilurus,0,2,0
Rodentia,Myotomys sloggetti,0,0,0
Rodentia,Myotomys unisulcatus,0,0,0
Rodentia,Mysateles prehensilis,0,1,0
Rodentia,Mystromys albicaudatus,0,2,0
Rodentia,Mytonomys gaitania,0,0,0
Rodentia,Nannosciurus melanotis,0,4,0
Rodentia,Nannospalax galili,0,0,0
Rodentia,Nannospalax golani,0,0,0
Rodentia,Nannospalax judaei,0,0,0
Rodentia,Napaeozapus insignis,126,849,29
Rodentia,Neacomys amoenus,0,34,0
Rodentia,Neacomys dubosti,0,0,0
Rodentia,Neacomys guianae,0,4,0
Rodentia,Neacomys marajoara,0,0,0
Rodentia,Neacomys minutus,1,33,0
Rodentia,Neacomys musseri,2,13,0
Rodentia,Neacomys paracou,0,0,0
Rodentia,Neacomys pictus,0,0,0
Rodentia,Neacomys rosalindae,0,2,0
Rodentia,Neacomys spinosus,1,80,1
Rodentia,Neacomys tenuipes,4,114,20
Rodentia,Neacomys vargasllosai,0,6,0
Rodentia,Neacomys vossi,0,0,0
Rodentia,Neacomys xingu,0,1,0
Rodentia,Necromys amoenus,0,10,2
Rodentia,Necromys benefactus,0,0,0
Rodentia,Necromys lactens,0,19,0
Rodentia,Necromys lasiurus,0,83,6
Rodentia,Necromys lenguarum,0,22,0
Rodentia,Necromys lilloi,0,0,0
Rodentia,Necromys obscurus,0,156,0
Rodentia,Necromys punctulatus,0,0,0
Rodentia,Necromys temchuki,0,0,0
Rodentia,Necromys urichi,3,5,0
Rodentia,Nectomys apicalis,0,27,0
Rodentia,Nectomys grandis,0,0,0
Rodentia,Nectomys magdalenae,0,0,0
Rodentia,Nectomys palmipes,0,0,0
Rodentia,Nectomys rattus,0,1,0
Rodentia,Nectomys saturatus,0,0,0
Rodentia,Nectomys squamipes,1,61,0
Rodentia,Neimengomys qii,0,0,0
Rodentia,Nelsonia goldmani,0,9,0
Rodentia,Nelsonia neotomodon,0,1,0
Rodentia,Neochoerus dichroplax,0,0,0
Rodentia,Neocricetodon magnus,0,0,0
Rodentia,Neodon forresti,0,0,0
Rodentia,Neodon fuscus,0,0,0
Rodentia,Neodon irene,0,0,0
Rodentia,Neodon leucurus,0,0,1
Rodentia,Neodon linzhiensis,0,0,0
Rodentia,Neodon sikimensis,0,0,0
Rodentia,Neofiber alleni,0,8,2
Rodentia,Neomicroxus bogotensis,0,0,0
Rodentia,Neomicroxus latebricola,0,0,0
Rodentia,Neotamias ruficaudus,0,0,0
Rodentia,Neotoma albigula,22,2627,33
Rodentia,Neotoma angustapalata,0,0,0
Rodentia,Neotoma anthonyi,0,0,0
Rodentia,Neotoma bryanti,0,529,0
Rodentia,Neotoma bunkeri,0,0,0
Rodentia,Neotoma chrysomelas,0,0,0
Rodentia,Neotoma cinerea,10,270,2
Rodentia,Neotoma devia,0,92,0
Rodentia,Neotoma findleyi,0,0,0
Rodentia,Neotoma floridana,6,422,13
Rodentia,Neotoma fuscipes,1,411,11
Rodentia,Neotoma goldmani,0,2,0
Rodentia,Neotoma lepida,26,1660,23
Rodentia,Neotoma leucodon,4,189,0
Rodentia,Neotoma macrotis,0,613,1
Rodentia,Neotoma magister,0,49,0
Rodentia,Neotoma martinensis,0,0,0
Rodentia,Neotoma mexicana,22,444,2
Rodentia,Neotoma micropus,13,948,0
Rodentia,Neotoma nelsoni,0,0,0
Rodentia,Neotoma palatina,0,0,0
Rodentia,Neotoma phenax,0,1,0
Rodentia,Neotoma pygmaea,0,0,0
Rodentia,Neotoma stephensi,0,159,0
Rodentia,Neotoma varia,0,0,0
Rodentia,Neotoma vaughani,0,0,0
Rodentia,Neotomodon alstoni,0,86,0
Rodentia,Neotomys ebriosus,0,7,1
Rodentia,Nephelomys albigularis,4,76,0
Rodentia,Nephelomys auriventer,0,0,0
Rodentia,Nephelomys caracolus,1,1,0
Rodentia,Nephelomys childi,0,31,16
Rodentia,Nephelomys devius,10,31,0
Rodentia,Nephelomys keaysi,0,60,0
Rodentia,Nephelomys levipes,0,32,0
Rodentia,Nephelomys maculiventer,0,0,0
Rodentia,Nephelomys meridensis,0,5,0
Rodentia,Nephelomys moerex,0,0,0
Rodentia,Nephelomys pectoralis,0,2,0
Rodentia,Nesokia bunnii,0,0,0
Rodentia,Nesokia indica,1,3,0
Rodentia,Nesomys audeberti,0,1,0
Rodentia,Nesomys lambertoni,0,0,0
Rodentia,Nesomys rufus,0,13,0
Rodentia,Nesoromys ceramicus,0,0,0
Rodentia,Nesoryzomys darwini,0,0,0
Rodentia,Nesoryzomys fernandinae,0,6,0
Rodentia,Nesoryzomys indefessus,0,10,0
Rodentia,Nesoryzomys narboroughi,0,10,0
Rodentia,Nesoryzomys swarthi,0,0,0
Rodentia,Neusticomys ferreirai,0,0,0
Rodentia,Neusticomys monticolus,0,0,0
Rodentia,Neusticomys mussoi,0,0,0
Rodentia,Neusticomys oyapocki,0,0,0
Rodentia,Neusticomys peruviensis,0,0,0
Rodentia,Neusticomys venezuelae,0,0,0
Rodentia,Neusticomys vossii,0,0,0
Rodentia,Nilopegamys plumbeus,0,0,0
Rodentia,Niviventer andersoni,0,1,0
Rodentia,Niviventer brahma,0,0,0
Rodentia,Niviventer confucianus,0,12,0
Rodentia,Niviventer coninga,0,1,0
Rodentia,Niviventer cremoriventer,0,65,2
Rodentia,Niviventer culturatus,0,113,0
Rodentia,Niviventer eha,0,4,3
Rodentia,Niviventer excelsior,0,1,0
Rodentia,Niviventer fraternus,0,0,0
Rodentia,Niviventer fulvescens,131,156,0
Rodentia,Niviventer hinpoon,0,0,0
Rodentia,Niviventer langbianis,21,34,0
Rodentia,Niviventer lepturus,0,5,0
Rodentia,Niviventer niviventer,0,0,0
Rodentia,Niviventer rapit,0,24,0
Rodentia,Niviventer tenaster,12,16,0
Rodentia,Notiomys edwardsii,0,2,0
Rodentia,Notocitellus adocetus,0,2,0
Rodentia,Notocitellus annulatus,0,5,0
Rodentia,Notomys alexis,172,197,75
Rodentia,Notomys amplus,0,0,2
Rodentia,Notomys aquilo,2,2,13
Rodentia,Notomys cervinus,12,12,13
Rodentia,Notomys fuscus,20,40,40
Rodentia,Notomys longicaudatus,0,0,25
Rodentia,Notomys macrotis,0,0,0
Rodentia,Notomys mitchellii,136,174,55
Rodentia,Notomys mordax,0,0,0
Rodentia,Notomys robustus,0,0,0
Rodentia,Notosciurus granatensis,0,4,2
Rodentia,Nyctomys sumichrasti,0,26,0
Rodentia,Ochrotomys nuttalli,2,333,3
Rodentia,Octodon bridgesi,0,0,0
Rodentia,Octodon degus,2,51,0
Rodentia,Octodon lunatus,0,0,0
Rodentia,Octodon pacificus,0,0,0
Rodentia,Octodontomys gliroides,0,9,0
Rodentia,Octomys mimax,0,5,0
Rodentia,Oecomys auyantepui,0,4,0
Rodentia,Oecomys bicolor,7,156,1
Rodentia,Oecomys catherinae,0,7,0
Rodentia,Oecomys cleberi,0,0,0
Rodentia,Oecomys concolor,0,1,0
Rodentia,Oecomys flavicans,1,1,0
Rodentia,Oecomys franciscorum,0,0,0
Rodentia,Oecomys mamorae,0,23,0
Rodentia,Oecomys paricola,1,26,0
Rodentia,Oecomys phaeotis,0,3,0
Rodentia,Oecomys rex,0,0,0
Rodentia,Oecomys roberti,0,63,0
Rodentia,Oecomys rutilus,0,1,0
Rodentia,Oecomys speciosus,0,0,0
Rodentia,Oecomys superans,0,15,0
Rodentia,Oecomys sydandersoni,0,4,0
Rodentia,Oecomys trinitatis,5,18,1
Rodentia,Oenomys hypoxanthus,0,16,0
Rodentia,Oenomys ornatus,0,0,0
Rodentia,Ogmodontomys poaphagus,0,0,0
Rodentia,Olallamys albicauda,0,1,0
Rodentia,Olallamys edax,0,0,0
Rodentia,Oligoryzomys andinus,0,2,0
